t_wall,t_seq,state,stage,nav_state,armed,x,y,z,vx,vy,vz,heading
1785822690.094,0.000,WAIT,idle,2,0,0.003,0.001,0.008,-0.011,-0.001,-0.003,1.5443
1785822690.194,0.000,WAIT,idle,2,0,0.003,0.000,0.007,-0.008,-0.005,-0.004,1.5443
1785822690.294,0.000,WAIT,idle,2,0,0.003,-0.000,0.007,-0.008,-0.005,-0.001,1.5441
1785822690.394,0.000,WAIT,idle,2,0,0.003,-0.001,0.008,-0.007,-0.008,0.001,1.5441
1785822690.494,0.000,WAIT,idle,2,0,0.003,-0.002,0.009,-0.005,-0.007,-0.000,1.5440
1785822690.594,0.000,WAIT,idle,2,0,0.003,-0.002,0.009,-0.003,-0.008,0.004,1.5442
1785822690.694,0.000,WAIT,idle,2,0,0.004,-0.002,0.011,-0.005,-0.005,0.004,1.5444
1785822690.794,0.000,WAIT,idle,2,0,0.004,-0.002,0.011,-0.005,-0.004,0.004,1.5445
1785822690.894,0.000,WAIT,idle,2,0,0.003,-0.002,0.012,-0.006,-0.005,0.003,1.5448
1785822690.994,0.000,WAIT,idle,2,0,0.003,-0.002,0.012,-0.009,-0.006,0.002,1.5450
1785822691.094,0.000,WAIT,idle,2,0,0.002,-0.002,0.011,-0.011,-0.007,0.003,1.5453
1785822691.194,0.000,WAIT,idle,2,0,0.002,-0.002,0.011,-0.010,-0.006,0.003,1.5454
1785822691.294,0.000,WAIT,idle,2,0,0.001,-0.002,0.011,-0.012,-0.003,0.002,1.5456
1785822691.394,0.000,WAIT,idle,2,0,0.001,-0.002,0.011,-0.012,-0.005,0.006,1.5457
1785822691.494,0.000,WAIT,idle,2,0,0.000,-0.002,0.011,-0.012,-0.007,0.008,1.5458
1785822691.594,0.000,WAIT,idle,2,0,-0.000,-0.002,0.011,-0.009,-0.007,0.007,1.5460
1785822691.694,0.000,WAIT,idle,2,0,0.000,-0.002,0.011,-0.008,-0.004,0.005,1.5459
1785822691.794,0.000,WAIT,idle,2,0,0.001,-0.002,0.011,-0.007,-0.003,0.003,1.5460
1785822691.894,0.000,WAIT,idle,2,0,0.002,-0.002,0.010,-0.006,-0.003,0.003,1.5460
1785822691.994,0.000,WAIT,idle,2,0,0.003,-0.001,0.009,-0.005,0.000,0.003,1.5461
1785822692.094,0.000,WAIT,idle,2,0,0.003,-0.001,0.009,-0.004,-0.000,0.004,1.5460
1785822692.194,0.000,WAIT,idle,2,0,0.004,0.000,0.009,-0.002,-0.000,0.002,1.5461
